,day,dayofweek,hourofday,month,year,Customer,Subscriber,US_holiday,NY_holiday,NY_workday,US_workday
475,20,5,19,7,2013,497.0,1109.0,0,0,0,0
476,20,5,20,7,2013,371.0,950.0,0,0,0,0
477,20,5,21,7,2013,250.0,536.0,0,0,0,0
478,20,5,22,7,2013,227.0,527.0,0,0,0,0
479,20,5,23,7,2013,162.0,500.0,0,0,0,0
480,21,6,0,7,2013,128.0,397.0,0,0,0,0
481,21,6,1,7,2013,137.0,286.0,0,0,0,0
482,21,6,2,7,2013,67.0,175.0,0,0,0,0
483,21,6,3,7,2013,60.0,111.0,0,0,0,0
484,21,6,4,7,2013,30.0,59.0,0,0,0,0
485,21,6,5,7,2013,16.0,38.0,0,0,0,0
486,21,6,6,7,2013,19.0,122.0,0,0,0,0
487,21,6,7,7,2013,34.0,190.0,0,0,0,0
488,21,6,8,7,2013,116.0,404.0,0,0,0,0
489,21,6,9,7,2013,229.0,663.0,0,0,0,0
490,21,6,10,7,2013,386.0,953.0,0,0,0,0
491,21,6,11,7,2013,540.0,1202.0,0,0,0,0
492,21,6,12,7,2013,674.0,1411.0,0,0,0,0
493,21,6,13,7,2013,788.0,1561.0,0,0,0,0
494,21,6,14,7,2013,803.0,1616.0,0,0,0,0
495,21,6,15,7,2013,921.0,1552.0,0,0,0,0
496,21,6,16,7,2013,930.0,1692.0,0,0,0,0
497,21,6,17,7,2013,972.0,1696.0,0,0,0,0
498,21,6,18,7,2013,828.0,1742.0,0,0,0,0
499,21,6,19,7,2013,656.0,1465.0,0,0,0,0
500,21,6,20,7,2013,573.0,1265.0,0,0,0,0
501,21,6,21,7,2013,344.0,890.0,0,0,0,0
502,21,6,22,7,2013,281.0,670.0,0,0,0,0
503,21,6,23,7,2013,200.0,405.0,0,0,0,0
504,22,0,0,7,2013,109.0,164.0,0,0,1,1
505,22,0,1,7,2013,52.0,84.0,0,0,1,1
506,22,0,2,7,2013,23.0,41.0,0,0,1,1
507,22,0,3,7,2013,17.0,19.0,0,0,1,1
508,22,0,4,7,2013,12.0,28.0,0,0,1,1
509,22,0,5,7,2013,10.0,125.0,0,0,1,1
510,22,0,6,7,2013,32.0,595.0,0,0,1,1
511,22,0,7,7,2013,85.0,1326.0,0,0,1,1
512,22,0,8,7,2013,144.0,2504.0,0,0,1,1
513,22,0,9,7,2013,197.0,1776.0,0,0,1,1
514,22,0,10,7,2013,177.0,860.0,0,0,1,1
515,22,0,11,7,2013,272.0,733.0,0,0,1,1
516,22,0,12,7,2013,184.0,611.0,0,0,1,1
517,22,0,13,7,2013,229.0,919.0,0,0,1,1
518,22,0,14,7,2013,262.0,912.0,0,0,1,1
519,22,0,15,7,2013,319.0,1012.0,0,0,1,1
520,22,0,16,7,2013,291.0,1477.0,0,0,1,1
521,22,0,17,7,2013,371.0,2641.0,0,0,1,1
522,22,0,18,7,2013,271.0,2552.0,0,0,1,1
523,22,0,19,7,2013,198.0,1810.0,0,0,1,1
524,22,0,20,7,2013,152.0,1181.0,0,0,1,1
525,22,0,21,7,2013,65.0,465.0,0,0,1,1
526,22,0,22,7,2013,45.0,305.0,0,0,1,1
527,22,0,23,7,2013,40.0,282.0,0,0,1,1
528,23,1,0,7,2013,24.0,134.0,0,0,1,1
529,23,1,1,7,2013,20.0,72.0,0,0,1,1
530,23,1,2,7,2013,5.0,25.0,0,0,1,1
531,23,1,3,7,2013,2.0,4.0,0,0,1,1
532,23,1,4,7,2013,2.0,6.0,0,0,1,1
533,23,1,5,7,2013,5.0,111.0,0,0,1,1
534,23,1,6,7,2013,19.0,589.0,0,0,1,1
535,23,1,7,7,2013,61.0,1428.0,0,0,1,1
536,23,1,8,7,2013,145.0,2734.0,0,0,1,1
537,23,1,9,7,2013,163.0,1957.0,0,0,1,1
538,23,1,10,7,2013,159.0,935.0,0,0,1,1
539,23,1,11,7,2013,199.0,875.0,0,0,1,1
540,23,1,12,7,2013,235.0,1166.0,0,0,1,1
541,23,1,13,7,2013,252.0,1193.0,0,0,1,1
542,23,1,14,7,2013,277.0,1123.0,0,0,1,1
543,23,1,15,7,2013,336.0,1120.0,0,0,1,1
544,23,1,16,7,2013,331.0,1608.0,0,0,1,1
545,23,1,17,7,2013,314.0,2700.0,0,0,1,1
546,23,1,18,7,2013,347.0,3414.0,0,0,1,1
547,23,1,19,7,2013,327.0,2543.0,0,0,1,1
548,23,1,20,7,2013,278.0,1825.0,0,0,1,1
549,23,1,21,7,2013,192.0,1333.0,0,0,1,1
550,23,1,22,7,2013,173.0,909.0,0,0,1,1
551,23,1,23,7,2013,125.0,581.0,0,0,1,1
552,24,2,0,7,2013,61.0,304.0,0,0,1,1
553,24,2,1,7,2013,44.0,118.0,0,0,1,1
554,24,2,2,7,2013,16.0,54.0,0,0,1,1
555,24,2,3,7,2013,11.0,41.0,0,0,1,1
556,24,2,4,7,2013,2.0,27.0,0,0,1,1
557,24,2,5,7,2013,6.0,158.0,0,0,1,1
558,24,2,6,7,2013,42.0,700.0,0,0,1,1
559,24,2,7,7,2013,99.0,1544.0,0,0,1,1
560,24,2,8,7,2013,172.0,2847.0,0,0,1,1
561,24,2,9,7,2013,192.0,2036.0,0,0,1,1
562,24,2,10,7,2013,175.0,1004.0,0,0,1,1
563,24,2,11,7,2013,220.0,903.0,0,0,1,1
564,24,2,12,7,2013,288.0,1294.0,0,0,1,1
565,24,2,13,7,2013,276.0,1324.0,0,0,1,1
566,24,2,14,7,2013,287.0,1226.0,0,0,1,1
567,24,2,15,7,2013,321.0,1294.0,0,0,1,1
568,24,2,16,7,2013,380.0,1667.0,0,0,1,1
569,24,2,17,7,2013,412.0,3033.0,0,0,1,1
570,24,2,18,7,2013,439.0,3293.0,0,0,1,1
571,24,2,19,7,2013,379.0,2715.0,0,0,1,1
572,24,2,20,7,2013,281.0,1945.0,0,0,1,1
573,24,2,21,7,2013,234.0,1298.0,0,0,1,1
574,24,2,22,7,2013,211.0,1046.0,0,0,1,1
575,24,2,23,7,2013,168.0,684.0,0,0,1,1
576,25,3,0,7,2013,57.0,274.0,0,0,1,1
577,25,3,1,7,2013,41.0,134.0,0,0,1,1
578,25,3,2,7,2013,23.0,62.0,0,0,1,1
579,25,3,3,7,2013,9.0,32.0,0,0,1,1
580,25,3,4,7,2013,9.0,41.0,0,0,1,1
581,25,3,5,7,2013,8.0,138.0,0,0,1,1
582,25,3,6,7,2013,32.0,687.0,0,0,1,1
583,25,3,7,7,2013,76.0,1490.0,0,0,1,1
584,25,3,8,7,2013,142.0,2715.0,0,0,1,1
585,25,3,9,7,2013,165.0,2013.0,0,0,1,1
586,25,3,10,7,2013,166.0,1052.0,0,0,1,1
587,25,3,11,7,2013,177.0,857.0,0,0,1,1
588,25,3,12,7,2013,210.0,1129.0,0,0,1,1
589,25,3,13,7,2013,239.0,1185.0,0,0,1,1
590,25,3,14,7,2013,227.0,1056.0,0,0,1,1
591,25,3,15,7,2013,307.0,1175.0,0,0,1,1
592,25,3,16,7,2013,266.0,1516.0,0,0,1,1
593,25,3,17,7,2013,360.0,2899.0,0,0,1,1
594,25,3,18,7,2013,337.0,3084.0,0,0,1,1
595,25,3,19,7,2013,242.0,2283.0,0,0,1,1
596,25,3,20,7,2013,190.0,1514.0,0,0,1,1
597,25,3,21,7,2013,158.0,1036.0,0,0,1,1
598,25,3,22,7,2013,142.0,756.0,0,0,1,1
599,25,3,23,7,2013,73.0,300.0,0,0,1,1
600,26,4,0,7,2013,46.0,249.0,0,0,1,1
601,26,4,1,7,2013,34.0,172.0,0,0,1,1
602,26,4,2,7,2013,23.0,109.0,0,0,1,1
603,26,4,3,7,2013,17.0,42.0,0,0,1,1
604,26,4,4,7,2013,8.0,43.0,0,0,1,1
605,26,4,5,7,2013,12.0,126.0,0,0,1,1
606,26,4,6,7,2013,42.0,560.0,0,0,1,1
607,26,4,7,7,2013,64.0,1279.0,0,0,1,1
608,26,4,8,7,2013,140.0,2655.0,0,0,1,1
609,26,4,9,7,2013,151.0,1985.0,0,0,1,1
610,26,4,10,7,2013,192.0,1047.0,0,0,1,1
611,26,4,11,7,2013,289.0,994.0,0,0,1,1
612,26,4,12,7,2013,379.0,1378.0,0,0,1,1
613,26,4,13,7,2013,373.0,1509.0,0,0,1,1
614,26,4,14,7,2013,460.0,1485.0,0,0,1,1
615,26,4,15,7,2013,473.0,1665.0,0,0,1,1
616,26,4,16,7,2013,483.0,2198.0,0,0,1,1
617,26,4,17,7,2013,514.0,2967.0,0,0,1,1
618,26,4,18,7,2013,483.0,2791.0,0,0,1,1
619,26,4,19,7,2013,376.0,1933.0,0,0,1,1
620,26,4,20,7,2013,304.0,1375.0,0,0,1,1
621,26,4,21,7,2013,230.0,998.0,0,0,1,1
622,26,4,22,7,2013,235.0,813.0,0,0,1,1
623,26,4,23,7,2013,162.0,671.0,0,0,1,1
624,27,5,0,7,2013,144.0,449.0,0,0,0,0
625,27,5,1,7,2013,77.0,276.0,0,0,0,0
626,27,5,2,7,2013,107.0,193.0,0,0,0,0
627,27,5,3,7,2013,48.0,132.0,0,0,0,0
628,27,5,4,7,2013,39.0,86.0,0,0,0,0
629,27,5,5,7,2013,17.0,60.0,0,0,0,0
630,27,5,6,7,2013,22.0,130.0,0,0,0,0
631,27,5,7,7,2013,52.0,304.0,0,0,0,0
632,27,5,8,7,2013,128.0,573.0,0,0,0,0
633,27,5,9,7,2013,243.0,901.0,0,0,0,0
634,27,5,10,7,2013,425.0,1231.0,0,0,0,0
635,27,5,11,7,2013,615.0,1442.0,0,0,0,0
636,27,5,12,7,2013,705.0,1575.0,0,0,0,0
637,27,5,13,7,2013,908.0,1541.0,0,0,0,0
638,27,5,14,7,2013,1009.0,1643.0,0,0,0,0
639,27,5,15,7,2013,1127.0,1599.0,0,0,0,0
640,27,5,16,7,2013,1099.0,1621.0,0,0,0,0
641,27,5,17,7,2013,1075.0,1626.0,0,0,0,0
642,27,5,18,7,2013,891.0,1493.0,0,0,0,0
643,27,5,19,7,2013,743.0,1452.0,0,0,0,0
644,27,5,20,7,2013,556.0,1092.0,0,0,0,0
645,27,5,21,7,2013,383.0,828.0,0,0,0,0
646,27,5,22,7,2013,328.0,689.0,0,0,0,0
647,27,5,23,7,2013,232.0,561.0,0,0,0,0
648,28,6,0,7,2013,178.0,492.0,0,0,0,0
649,28,6,1,7,2013,132.0,297.0,0,0,0,0
650,28,6,2,7,2013,97.0,204.0,0,0,0,0
651,28,6,3,7,2013,54.0,120.0,0,0,0,0
652,28,6,4,7,2013,50.0,80.0,0,0,0,0
653,28,6,5,7,2013,16.0,38.0,0,0,0,0
654,28,6,6,7,2013,26.0,75.0,0,0,0,0
655,28,6,7,7,2013,46.0,210.0,0,0,0,0
656,28,6,8,7,2013,128.0,401.0,0,0,0,0
657,28,6,9,7,2013,260.0,679.0,0,0,0,0
658,28,6,10,7,2013,449.0,932.0,0,0,0,0
659,28,6,11,7,2013,608.0,1331.0,0,0,0,0
660,28,6,12,7,2013,627.0,1445.0,0,0,0,0
661,28,6,13,7,2013,621.0,1262.0,0,0,0,0
662,28,6,14,7,2013,455.0,1212.0,0,0,0,0
663,28,6,15,7,2013,767.0,1549.0,0,0,0,0
664,28,6,16,7,2013,767.0,1710.0,0,0,0,0
665,28,6,17,7,2013,785.0,1783.0,0,0,0,0
666,28,6,18,7,2013,312.0,1011.0,0,0,0,0
667,28,6,19,7,2013,158.0,490.0,0,0,0,0
668,28,6,20,7,2013,122.0,393.0,0,0,0,0
669,28,6,21,7,2013,117.0,501.0,0,0,0,0
670,28,6,22,7,2013,86.0,337.0,0,0,0,0
671,28,6,23,7,2013,18.0,77.0,0,0,0,0
672,29,0,0,7,2013,26.0,93.0,0,0,1,1
673,29,0,1,7,2013,18.0,54.0,0,0,1,1
674,29,0,2,7,2013,4.0,22.0,0,0,1,1
675,29,0,3,7,2013,7.0,26.0,0,0,1,1
676,29,0,4,7,2013,8.0,35.0,0,0,1,1
677,29,0,5,7,2013,8.0,126.0,0,0,1,1
678,29,0,6,7,2013,43.0,670.0,0,0,1,1
679,29,0,7,7,2013,73.0,1506.0,0,0,1,1
680,29,0,8,7,2013,158.0,2606.0,0,0,1,1
681,29,0,9,7,2013,196.0,1851.0,0,0,1,1
682,29,0,10,7,2013,238.0,955.0,0,0,1,1
683,29,0,11,7,2013,313.0,837.0,0,0,1,1
684,29,0,12,7,2013,341.0,1207.0,0,0,1,1
685,29,0,13,7,2013,332.0,1348.0,0,0,1,1
686,29,0,14,7,2013,387.0,1190.0,0,0,1,1
687,29,0,15,7,2013,368.0,1189.0,0,0,1,1
688,29,0,16,7,2013,400.0,1775.0,0,0,1,1
689,29,0,17,7,2013,453.0,3364.0,0,0,1,1
690,29,0,18,7,2013,492.0,3696.0,0,0,1,1
691,29,0,19,7,2013,448.0,2791.0,0,0,1,1
692,29,0,20,7,2013,381.0,1851.0,0,0,1,1
693,29,0,21,7,2013,218.0,1165.0,0,0,1,1
694,29,0,22,7,2013,199.0,829.0,0,0,1,1
695,29,0,23,7,2013,126.0,492.0,0,0,1,1
696,30,1,0,7,2013,73.0,247.0,0,0,1,1
697,30,1,1,7,2013,30.0,105.0,0,0,1,1
698,30,1,2,7,2013,22.0,44.0,0,0,1,1
699,30,1,3,7,2013,6.0,39.0,0,0,1,1
700,30,1,4,7,2013,5.0,28.0,0,0,1,1
701,30,1,5,7,2013,10.0,180.0,0,0,1,1
702,30,1,6,7,2013,31.0,832.0,0,0,1,1
703,30,1,7,7,2013,80.0,1773.0,0,0,1,1
704,30,1,8,7,2013,155.0,2978.0,0,0,1,1
705,30,1,9,7,2013,178.0,2123.0,0,0,1,1
706,30,1,10,7,2013,222.0,1055.0,0,0,1,1
707,30,1,11,7,2013,284.0,1017.0,0,0,1,1
708,30,1,12,7,2013,314.0,1350.0,0,0,1,1
709,30,1,13,7,2013,305.0,1469.0,0,0,1,1
710,30,1,14,7,2013,310.0,1261.0,0,0,1,1
711,30,1,15,7,2013,379.0,1312.0,0,0,1,1
712,30,1,16,7,2013,470.0,1782.0,0,0,1,1
713,30,1,17,7,2013,456.0,3358.0,0,0,1,1
714,30,1,18,7,2013,488.0,3739.0,0,0,1,1
715,30,1,19,7,2013,419.0,2750.0,0,0,1,1
716,30,1,20,7,2013,306.0,1984.0,0,0,1,1
717,30,1,21,7,2013,219.0,1349.0,0,0,1,1
718,30,1,22,7,2013,198.0,885.0,0,0,1,1
719,30,1,23,7,2013,135.0,579.0,0,0,1,1
720,31,2,0,7,2013,99.0,325.0,0,0,1,1
721,31,2,1,7,2013,61.0,129.0,0,0,1,1
722,31,2,2,7,2013,28.0,61.0,0,0,1,1
723,31,2,3,7,2013,18.0,34.0,0,0,1,1
724,31,2,4,7,2013,7.0,45.0,0,0,1,1
725,31,2,5,7,2013,8.0,167.0,0,0,1,1
726,31,2,6,7,2013,47.0,833.0,0,0,1,1
727,31,2,7,7,2013,88.0,1702.0,0,0,1,1
728,31,2,8,7,2013,164.0,2976.0,0,0,1,1
729,31,2,9,7,2013,185.0,2122.0,0,0,1,1
730,31,2,10,7,2013,175.0,1053.0,0,0,1,1
731,31,2,11,7,2013,220.0,993.0,0,0,1,1
732,31,2,12,7,2013,289.0,1338.0,0,0,1,1
733,31,2,13,7,2013,360.0,1336.0,0,0,1,1
734,31,2,14,7,2013,391.0,1345.0,0,0,1,1
735,31,2,15,7,2013,359.0,1353.0,0,0,1,1
736,31,2,16,7,2013,383.0,1954.0,0,0,1,1
737,31,2,17,7,2013,471.0,3248.0,0,0,1,1
738,31,2,18,7,2013,428.0,3671.0,0,0,1,1
739,31,2,19,7,2013,341.0,2784.0,0,0,1,1
740,31,2,20,7,2013,300.0,1897.0,0,0,1,1
741,31,2,21,7,2013,201.0,1302.0,0,0,1,1
742,31,2,22,7,2013,183.0,1029.0,0,0,1,1
743,31,2,23,7,2013,158.0,600.0,0,0,1,1
744,1,3,0,8,2013,97.0,308.0,0,0,1,1
745,1,3,1,8,2013,37.0,148.0,0,0,1,1
746,1,3,2,8,2013,50.0,75.0,0,0,1,1
747,1,3,3,8,2013,13.0,49.0,0,0,1,1
748,1,3,4,8,2013,15.0,43.0,0,0,1,1
749,1,3,5,8,2013,14.0,175.0,0,0,1,1
750,1,3,6,8,2013,37.0,774.0,0,0,1,1
751,1,3,7,8,2013,66.0,1650.0,0,0,1,1
752,1,3,8,8,2013,143.0,2943.0,0,0,1,1
753,1,3,9,8,2013,119.0,1889.0,0,0,1,1
754,1,3,10,8,2013,103.0,748.0,0,0,1,1
755,1,3,11,8,2013,65.0,363.0,0,0,1,1
756,1,3,12,8,2013,45.0,219.0,0,0,1,1
757,1,3,13,8,2013,34.0,198.0,0,0,1,1
758,1,3,14,8,2013,41.0,263.0,0,0,1,1
759,1,3,15,8,2013,29.0,232.0,0,0,1,1
760,1,3,16,8,2013,56.0,718.0,0,0,1,1
761,1,3,17,8,2013,136.0,1720.0,0,0,1,1
762,1,3,18,8,2013,167.0,2267.0,0,0,1,1
763,1,3,19,8,2013,88.0,1192.0,0,0,1,1
764,1,3,20,8,2013,55.0,824.0,0,0,1,1
765,1,3,21,8,2013,67.0,662.0,0,0,1,1
766,1,3,22,8,2013,59.0,711.0,0,0,1,1
767,1,3,23,8,2013,54.0,377.0,0,0,1,1
768,2,4,0,8,2013,30.0,246.0,0,0,1,1
769,2,4,1,8,2013,25.0,152.0,0,0,1,1
770,2,4,2,8,2013,15.0,71.0,0,0,1,1
771,2,4,3,8,2013,14.0,54.0,0,0,1,1
772,2,4,4,8,2013,14.0,39.0,0,0,1,1
773,2,4,5,8,2013,7.0,134.0,0,0,1,1
774,2,4,6,8,2013,41.0,675.0,0,0,1,1
775,2,4,7,8,2013,68.0,1520.0,0,0,1,1
776,2,4,8,8,2013,149.0,2701.0,0,0,1,1
777,2,4,9,8,2013,145.0,1955.0,0,0,1,1
778,2,4,10,8,2013,205.0,1017.0,0,0,1,1
779,2,4,11,8,2013,287.0,1105.0,0,0,1,1
780,2,4,12,8,2013,412.0,1452.0,0,0,1,1
781,2,4,13,8,2013,391.0,1570.0,0,0,1,1
782,2,4,14,8,2013,442.0,1598.0,0,0,1,1
783,2,4,15,8,2013,563.0,1755.0,0,0,1,1
784,2,4,16,8,2013,530.0,2305.0,0,0,1,1
785,2,4,17,8,2013,541.0,3077.0,0,0,1,1
786,2,4,18,8,2013,564.0,2829.0,0,0,1,1
787,2,4,19,8,2013,434.0,2044.0,0,0,1,1
788,2,4,20,8,2013,288.0,1353.0,0,0,1,1
789,2,4,21,8,2013,240.0,970.0,0,0,1,1
790,2,4,22,8,2013,191.0,788.0,0,0,1,1
791,2,4,23,8,2013,172.0,614.0,0,0,1,1
792,3,5,0,8,2013,123.0,474.0,0,0,0,0
793,3,5,1,8,2013,92.0,303.0,0,0,0,0
794,3,5,2,8,2013,78.0,211.0,0,0,0,0
795,3,5,3,8,2013,44.0,158.0,0,0,0,0
796,3,5,4,8,2013,43.0,88.0,0,0,0,0
797,3,5,5,8,2013,19.0,61.0,0,0,0,0
798,3,5,6,8,2013,14.0,132.0,0,0,0,0
799,3,5,7,8,2013,51.0,259.0,0,0,0,0
800,3,5,8,8,2013,100.0,549.0,0,0,0,0
801,3,5,9,8,2013,276.0,930.0,0,0,0,0
802,3,5,10,8,2013,371.0,1074.0,0,0,0,0
803,3,5,11,8,2013,431.0,1016.0,0,0,0,0
804,3,5,12,8,2013,535.0,1154.0,0,0,0,0
805,3,5,13,8,2013,379.0,1047.0,0,0,0,0
806,3,5,14,8,2013,688.0,1465.0,0,0,0,0
807,3,5,15,8,2013,825.0,1805.0,0,0,0,0
808,3,5,16,8,2013,970.0,1783.0,0,0,0,0
809,3,5,17,8,2013,952.0,1678.0,0,0,0,0
810,3,5,18,8,2013,847.0,1706.0,0,0,0,0
811,3,5,19,8,2013,778.0,1503.0,0,0,0,0
812,3,5,20,8,2013,517.0,1078.0,0,0,0,0
813,3,5,21,8,2013,383.0,754.0,0,0,0,0
814,3,5,22,8,2013,301.0,707.0,0,0,0,0
815,3,5,23,8,2013,220.0,568.0,0,0,0,0
816,4,6,0,8,2013,191.0,494.0,0,0,0,0
817,4,6,1,8,2013,161.0,313.0,0,0,0,0
818,4,6,2,8,2013,103.0,216.0,0,0,0,0
819,4,6,3,8,2013,48.0,142.0,0,0,0,0
820,4,6,4,8,2013,58.0,101.0,0,0,0,0
821,4,6,5,8,2013,17.0,64.0,0,0,0,0
822,4,6,6,8,2013,26.0,90.0,0,0,0,0
823,4,6,7,8,2013,33.0,198.0,0,0,0,0
824,4,6,8,8,2013,105.0,455.0,0,0,0,0
825,4,6,9,8,2013,240.0,756.0,0,0,0,0
826,4,6,10,8,2013,488.0,1104.0,0,0,0,0
827,4,6,11,8,2013,728.0,1427.0,0,0,0,0
828,4,6,12,8,2013,967.0,1698.0,0,0,0,0
829,4,6,13,8,2013,1051.0,1738.0,0,0,0,0
830,4,6,14,8,2013,1209.0,1726.0,0,0,0,0
831,4,6,15,8,2013,1146.0,1900.0,0,0,0,0
832,4,6,16,8,2013,1192.0,1801.0,0,0,0,0
833,4,6,17,8,2013,1164.0,1875.0,0,0,0,0
834,4,6,18,8,2013,1054.0,1860.0,0,0,0,0
835,4,6,19,8,2013,827.0,1713.0,0,0,0,0
836,4,6,20,8,2013,635.0,1289.0,0,0,0,0
837,4,6,21,8,2013,377.0,936.0,0,0,0,0
838,4,6,22,8,2013,292.0,689.0,0,0,0,0
839,4,6,23,8,2013,131.0,425.0,0,0,0,0
840,5,0,0,8,2013,90.0,220.0,0,0,1,1
841,5,0,1,8,2013,63.0,101.0,0,0,1,1
842,5,0,2,8,2013,35.0,38.0,0,0,1,1
843,5,0,3,8,2013,8.0,29.0,0,0,1,1
844,5,0,4,8,2013,3.0,37.0,0,0,1,1
845,5,0,5,8,2013,19.0,182.0,0,0,1,1
846,5,0,6,8,2013,34.0,710.0,0,0,1,1
847,5,0,7,8,2013,93.0,1556.0,0,0,1,1
848,5,0,8,8,2013,165.0,2851.0,0,0,1,1
849,5,0,9,8,2013,213.0,1970.0,0,0,1,1
850,5,0,10,8,2013,220.0,940.0,0,0,1,1
851,5,0,11,8,2013,341.0,894.0,0,0,1,1
852,5,0,12,8,2013,399.0,1242.0,0,0,1,1
853,5,0,13,8,2013,416.0,1319.0,0,0,1,1
854,5,0,14,8,2013,440.0,1190.0,0,0,1,1
855,5,0,15,8,2013,486.0,1342.0,0,0,1,1
856,5,0,16,8,2013,527.0,1818.0,0,0,1,1
857,5,0,17,8,2013,574.0,3495.0,0,0,1,1
858,5,0,18,8,2013,500.0,3802.0,0,0,1,1
859,5,0,19,8,2013,476.0,2708.0,0,0,1,1
860,5,0,20,8,2013,350.0,1825.0,0,0,1,1
861,5,0,21,8,2013,274.0,1124.0,0,0,1,1
862,5,0,22,8,2013,209.0,793.0,0,0,1,1
863,5,0,23,8,2013,172.0,483.0,0,0,1,1
864,6,1,0,8,2013,83.0,266.0,0,0,1,1
865,6,1,1,8,2013,40.0,94.0,0,0,1,1
866,6,1,2,8,2013,20.0,49.0,0,0,1,1
867,6,1,3,8,2013,5.0,23.0,0,0,1,1
868,6,1,4,8,2013,9.0,31.0,0,0,1,1
869,6,1,5,8,2013,13.0,184.0,0,0,1,1
870,6,1,6,8,2013,43.0,820.0,0,0,1,1
871,6,1,7,8,2013,86.0,1759.0,0,0,1,1
872,6,1,8,8,2013,160.0,3137.0,0,0,1,1
873,6,1,9,8,2013,180.0,2200.0,0,0,1,1
874,6,1,10,8,2013,225.0,1109.0,0,0,1,1
875,6,1,11,8,2013,294.0,1073.0,0,0,1,1
876,6,1,12,8,2013,320.0,1372.0,0,0,1,1
877,6,1,13,8,2013,375.0,1453.0,0,0,1,1
878,6,1,14,8,2013,370.0,1286.0,0,0,1,1
879,6,1,15,8,2013,382.0,1329.0,0,0,1,1
880,6,1,16,8,2013,439.0,1898.0,0,0,1,1
881,6,1,17,8,2013,511.0,3345.0,0,0,1,1
882,6,1,18,8,2013,458.0,3639.0,0,0,1,1
883,6,1,19,8,2013,411.0,2785.0,0,0,1,1
884,6,1,20,8,2013,364.0,1905.0,0,0,1,1
885,6,1,21,8,2013,228.0,1174.0,0,0,1,1
886,6,1,22,8,2013,209.0,867.0,0,0,1,1
887,6,1,23,8,2013,142.0,537.0,0,0,1,1
888,7,2,0,8,2013,99.0,271.0,0,0,1,1
889,7,2,1,8,2013,56.0,132.0,0,0,1,1
890,7,2,2,8,2013,22.0,63.0,0,0,1,1
891,7,2,3,8,2013,9.0,37.0,0,0,1,1
892,7,2,4,8,2013,5.0,40.0,0,0,1,1
893,7,2,5,8,2013,13.0,166.0,0,0,1,1
894,7,2,6,8,2013,28.0,799.0,0,0,1,1
895,7,2,7,8,2013,86.0,1597.0,0,0,1,1
896,7,2,8,8,2013,147.0,2960.0,0,0,1,1
897,7,2,9,8,2013,183.0,2332.0,0,0,1,1
898,7,2,10,8,2013,202.0,1089.0,0,0,1,1
899,7,2,11,8,2013,226.0,987.0,0,0,1,1
900,7,2,12,8,2013,304.0,1322.0,0,0,1,1
901,7,2,13,8,2013,334.0,1432.0,0,0,1,1
902,7,2,14,8,2013,309.0,1270.0,0,0,1,1
903,7,2,15,8,2013,336.0,1272.0,0,0,1,1
904,7,2,16,8,2013,367.0,1796.0,0,0,1,1
905,7,2,17,8,2013,334.0,2816.0,0,0,1,1
906,7,2,18,8,2013,291.0,3152.0,0,0,1,1
907,7,2,19,8,2013,255.0,2502.0,0,0,1,1
908,7,2,20,8,2013,228.0,1610.0,0,0,1,1
909,7,2,21,8,2013,142.0,1096.0,0,0,1,1
910,7,2,22,8,2013,122.0,864.0,0,0,1,1
911,7,2,23,8,2013,124.0,569.0,0,0,1,1
912,8,3,0,8,2013,75.0,275.0,0,0,1,1
913,8,3,1,8,2013,58.0,124.0,0,0,1,1
914,8,3,2,8,2013,10.0,27.0,0,0,1,1
915,8,3,3,8,2013,3.0,15.0,0,0,1,1
916,8,3,4,8,2013,8.0,34.0,0,0,1,1
917,8,3,5,8,2013,16.0,168.0,0,0,1,1
918,8,3,6,8,2013,36.0,754.0,0,0,1,1
919,8,3,7,8,2013,70.0,1451.0,0,0,1,1
920,8,3,8,8,2013,132.0,2773.0,0,0,1,1
921,8,3,9,8,2013,149.0,2020.0,0,0,1,1
922,8,3,10,8,2013,172.0,1097.0,0,0,1,1
923,8,3,11,8,2013,211.0,1016.0,0,0,1,1
924,8,3,12,8,2013,267.0,1298.0,0,0,1,1
925,8,3,13,8,2013,264.0,1323.0,0,0,1,1
926,8,3,14,8,2013,247.0,1105.0,0,0,1,1
927,8,3,15,8,2013,157.0,759.0,0,0,1,1
928,8,3,16,8,2013,259.0,1356.0,0,0,1,1
929,8,3,17,8,2013,295.0,2536.0,0,0,1,1
930,8,3,18,8,2013,122.0,1321.0,0,0,1,1
931,8,3,19,8,2013,181.0,1817.0,0,0,1,1
932,8,3,20,8,2013,140.0,1352.0,0,0,1,1
933,8,3,21,8,2013,117.0,1039.0,0,0,1,1
934,8,3,22,8,2013,142.0,880.0,0,0,1,1
935,8,3,23,8,2013,97.0,598.0,0,0,1,1
936,9,4,0,8,2013,63.0,351.0,0,0,1,1
937,9,4,1,8,2013,53.0,165.0,0,0,1,1
938,9,4,2,8,2013,24.0,69.0,0,0,1,1
939,9,4,3,8,2013,5.0,57.0,0,0,1,1
940,9,4,4,8,2013,5.0,39.0,0,0,1,1
941,9,4,5,8,2013,3.0,119.0,0,0,1,1
942,9,4,6,8,2013,5.0,217.0,0,0,1,1
943,9,4,7,8,2013,42.0,948.0,0,0,1,1
944,9,4,8,8,2013,107.0,2327.0,0,0,1,1
945,9,4,9,8,2013,133.0,1951.0,0,0,1,1
946,9,4,10,8,2013,160.0,1034.0,0,0,1,1
